dataset,seed,method,mse,mcc,dcor,sfd,time,num_params
simulated,60,ncfa,0.7751822303690742,0.8710177497667,0.8707385512158208,10,41.55950239003869,6300
simulated,61,fa,1.0887989304321393,0.6355248369685066,0.6931237626728851,502,0.7450554939568974,120
simulated,61,vae,0.2122461122282997,0.909414327352553,0.7596429559655681,502,66.39559097297024,7350
simulated,61,lgminmcm,1.175800705130169,0.9333694553033012,0.92497796321048,15,0.0437343569938093,37
simulated,61,ncfa,1.1923673677309397,0.9228549382061632,0.9141617404152996,4,25.15255649102619,6300
simulated,62,fa,5.64899600994384,0.4807061873154087,0.5085747290418295,505,0.485107161977794,120
simulated,62,vae,0.2145376778065555,0.7809112734016668,0.7506360666605576,505,62.87701606302289,7350
simulated,62,lgminmcm,1.146565198758328,0.8685468067393797,0.8429236251331225,10,0.1319423869717866,36
simulated,62,ncfa,1.085196822353182,0.9071106160075216,0.8991338305424581,0,27.068486250005662,6300
simulated,63,fa,41.07234840086142,0.3335870128806044,0.3594036877372443,509,0.5228926039999351,120
simulated,63,vae,0.2314233378183189,0.815041775655858,0.7665820842818086,509,49.71328480599914,7350
simulated,63,lgminmcm,0.9140674490644222,0.9199864811732388,0.91111028670265,0,0.0628403219743631,34
simulated,63,ncfa,0.8775591337277802,0.9060540361371112,0.8972500110014994,5,37.49769972398644,6300
simulated,64,fa,10.43778488358441,0.5396526804134085,0.5282430059544112,510,0.5277463840320706,120
simulated,64,vae,0.209765030504592,0.6842599443684168,0.7555204270561895,510,32.23746916698292,7350
simulated,64,lgminmcm,1.0419538862984763,0.9160627835390004,0.904658525466386,18,0.0441528460360132,37
simulated,64,ncfa,1.192574303101758,0.8775579662304476,0.8655348467307286,9,14.056858192954678,6300
simulated,65,fa,38.315561519476695,0.3041073871874438,0.354926754462859,510,0.6260143599938601,120
simulated,65,vae,0.2322907141689019,0.8129355387601723,0.7434172958187636,510,46.444337363995146,7350
simulated,65,lgminmcm,1.0342983861586303,0.906927721010404,0.8972328849908098,5,0.0685259620076976,35
simulated,65,ncfa,0.993685113723074,0.8939189064709513,0.8849096040280545,5,32.02941166801611,6300
simulated,66,fa,7.06547851310919,0.5448953437488931,0.5414745523020477,509,0.7917386729968712,120
simulated,66,vae,0.2387237118202909,0.7039421893908875,0.786296568370111,509,55.581062174984254,7350
simulated,66,lgminmcm,1.010004884361279,0.9519014414609096,0.945158067873056,7,0.0375309869996272,35
simulated,66,ncfa,1.0706338642899127,0.8206804054342766,0.9375604482795932,37,55.43756258499343,6300
simulated,67,fa,62.53033483577315,0.3755493670354915,0.4064594171647305,509,0.390925301995594,120
simulated,67,vae,0.237235027435835,0.8908770564090571,0.7807118201313836,509,53.06604706699727,7350
simulated,67,lgminmcm,0.9454117045940836,0.9229138773040392,0.9139525022643822,5,0.0584266000078059,35
simulated,67,ncfa,0.9360047735025664,0.8956978779126011,0.8902645632681421,26,30.598723451024853,6300
simulated,68,fa,6.113247788963317,0.4632335316258791,0.5162624418850775,510,0.6702276280266233,120
simulated,68,vae,0.2702382485210907,0.8472851148793308,0.7502991587009425,510,37.66643922199728,7350
simulated,68,lgminmcm,0.9266082043517578,0.8991615735440929,0.8897047854175837,0,0.0715653319493867,34
simulated,68,ncfa,0.912872262694169,0.8752947525467653,0.8784633745498982,12,56.01991740701487,6300
simulated,69,fa,8.049759891795153,0.4572768015545449,0.4935776002875534,509,0.565229571016971,120
